group_id,dhatus,karaka,citation,source
98,,tādarthya,"<w:tab w:val=""left"" w:pos=""912""/></w:tabs><w:rPr><w:rFonts w:eastAsia=""Arial Unicode MS""/><w:b/><w:bCs/><w:u w:val=""single""/><w:lang w:val=""en-IN"" w:bidi=""sa-IN""/></w:rPr></w:pPr><w:r w:rsidRPr=""00B74A8A""><w:rPr><w:rFonts w:eastAsia=""Arial Unicode MS""/><w:b/><w:bCs/><w:u w:val=""single""/><w:cs/><w:lang w:bidi=""sa-IN""/></w:rPr><w:t>हेतुः-",
98,,anya,नन्दी प्राह वचस्तस्मै प्रवदामि समासतः ।,"लिङ्गपुराणम्, १.८१.३.१"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,kartṛ,केचित् तन्मतमवधारणेनैव निराचष्टे ।,"गणकारटीका, ५.१.१६.०"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,kartṛ,गुरुपुत्रीति कृत्वाहं प्रत्याचक्षे न दोषतः ।,"महाभारतम्, १.७२.१७.२"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,kartṛ,शक्रप्रियैषी यं विद्वान् प्रत्याचष्ट बृहस्पतिः ।,"महाभारतम्, १२.२९.१७.२"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,kartṛ,वशी चेतः समाधत्ते वशी सर्वं निरस्यति ।,"चरक., शारीर., १.७८.२"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,kartṛ,विचेष्टमानस्य च तस्य तानि कूजन्ति हंसा सरसीव मत्ताः ।,"महाभारतम्, ३.३३.११२.०.६"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karman,अशुभानि निराचष्टे तनोति शुभसंततिम् ।,"महाभारतम्, १.१.१.३१"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karman,प्रत्याचष्ट स दाशार्हम् ऋषभं सर्वधन्विनाम् ।,"महाभारतम्, ७.६१.२४.१"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karman,भुक्ते ऽप्यन्ने विद्यमाने न भिक्षुकं प्रत्याचक्षीत ।,"विष्णुस्मृतिः, ५९.१८.१"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karman,निरस्य तु पुमान् शुक्रम् उपस्पृश्यैव शुध्यति ।,"मनुस्मृतिः, ५.६३.१"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karman,अकर्मकः,
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karaṇa,प्रत्याचष्टात्मभूर् देवान् प्रीणन् रुचिरया गिरा ।,भागवतम्. ३.१५.११.३
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,karaṇa,चुकूज कृच्छ्रेण मुमोह चापि ।,"रामायणम्, ६.६७.१५३"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,adhikaraṇa,मधुकरनिकरकरंबितकोकिल कूजति कुंज कुटीरे ।,"अष्टपदी, जयदेवः १"
99,लुञ्च् ह्राद् नर्द् नद् गृज् गुञ्ज् कूज् कूज् क्षीज् गुज् गृञ्ज् रेभ् रण् व्रण् मुञ्ज् अम्ब् लम्ब् अण् क्वण् कण् रु भ्रण् रास् वण् ध्रण् नास् कल्ल् कु वन् ध्वन् मुज् कु तुस् रस् ह्रस् रै गु घुष् रु स्यम् कै ङु घु उ स्वन् रम्भ् गर्ज्,anya,निरस्य सर्वतः सङ्गं येन त्वय्य् आविशेन् मनः ।,"भागवतम्., ११.१४.२.२"
100,गै,kartṛ,समाक्षरैश्चतुर्भिर्यः पादैर्गीतो महर्षिणा ।,"रामायणम्, बाल., २.३९.१"
100,गै,karman,पुराणं योगतत्त्वज्ञा गायन्ति त्रिगुणान्वितम् ।,"स्कान्दपुराणम्, ३.२६.२"
100,गै,karaṇa,तत्र स्म गाथा गायन्ति साम्ना परमवल्गुना ।,"महाभारतम्, ३.४४.२८.१ (?)"
100,गै,adhikaraṇa,गायन्ति यत्र किंनर्यो गौरीपरिणयोत्सवम् ।,"रसरत्नसमुच्चयः, १.२१.२"
100,गै,adhikaraṇa,उभाभ्यां यत्तु दृष्टं हि तत्पुराणेषु गीयते ।,"स्कान्दपुराणम्, रेवाखण्डः, १.२४.१"
100,गै,adhikaraṇa,गीयते त्रिषु लोकेषु सर्वपापक्षयंकरम् ।,"स्कान्दपुराणम्, रेवाखण्डः, ३७.१५.१"
100,गै,anya,यस्तु हरोत्सवमद्भुतमेतं गायति दैवतविप्रसमक्षम् ।,"स्कान्दपुराणम्, १४.२९.१"
100,गै,anya,वाक्यानि मम गाथाभिर् गायमाना दिशो दश ।,"महाभारतम्, ३.७५.२.२ (?)"
100,गै,anya,मन्यवे गीतशीलाय मुनिभिर् गायते नमः ।,"लिङ्गपुराणम्, १.२१.६४.२ (?)"
101,कृ,hetu,कर्मणि षष्ठी-,
102,सृज् रच् साध्,kartṛ,ब्रह्मासृजत् स्वमुखतो युष्मानात्मपरीप्सया ।,भागवतम् ३.२२.०२
102,सृज् रच् साध्,hetu,कर्मणि षष्ठी-,
103,घट् चेष्ट् क्रन्द् ईह् यत्,kartṛ,नन्वेवं रजताभासः कथमेष घटिष्यति  ।,प्रामाणविचारः
103,घट् चेष्ट् क्रन्द् ईह् यत्,kartṛ,तस्मादनिर्वेद कृतं यत्नं चेष्टेऽहमुत्तमम् ।,रामायणम् ५.१०.१२
103,घट् चेष्ट् क्रन्द् ईह् यत्,kartṛ,यतन्ते रक्षितुं भार्यां भर्तारो दुर्बला अपि ।,"मनुस्मृतिः, ९.६.२"
103,घट् चेष्ट् क्रन्द् ईह् यत्,karman,अकर्मकः,
103,घट् चेष्ट् क्रन्द् ईह् यत्,karman,सर्वे हि युक्तिं विज्ञाय प्रज्ञां चापि स्वकां नराः । चेष्टन्ते विविधाश्चेष्टा हितमित्येव जानते ॥,"महाभारतम्, १०.३.१६ (?)"
103,घट् चेष्ट् क्रन्द् ईह् यत्,karaṇa,केचित्तु निपुणास्तत्र घटन्ते विवुधोद्यमैः ।,"मत्स्यपुराणम्, १५४.३२३"
103,घट् चेष्ट् क्रन्द् ईह् यत्,karaṇa,दुर्गापाश्रयो वा द्वैधीभूतस्तिष्ठेत् । संधिविग्रहक्रमहेतुभिर्वा चेष्टेत ।,कौटिलीयार्थशास्त्रम् ७
103,घट् चेष्ट् क्रन्द् ईह् यत्,karaṇa,तथा सर्वैरुपायैस्त्वं यतेथाः कुरुनन्दन ।,"महाभारतम्, ३.२३२.१५.२"
103,घट् चेष्ट् क्रन्द् ईह् यत्,adhikaraṇa,घटते च यथाशक्ति भारद्वाजस्य नाशने ।,"महाभारतम्, ७.१६५.६.२ (?)"
103,घट् चेष्ट् क्रन्द् ईह् यत्,adhikaraṇa,तस्या ह्यन्वेषणे श्रीमन् क्षिप्रमेव यतावहे ।,"रामायणम्, आरण्य, ५९.१६.१"
103,घट् चेष्ट् क्रन्द् ईह् यत्,hetu,प्रागेव मरणात्तस्माद्राज्यायैव घटामहे ।,"महाभारतम्, ३.३५.६"
103,घट् चेष्ट् क्रन्द् ईह् यत्,hetu,तथा सर्वैरुपायैस्त्वं यतेथाः कुरुनन्दन ।,"महाभारतम्, ३.२३२.१५.२"
103,घट् चेष्ट् क्रन्द् ईह् यत्,anya,मुक्तस्य रोगादिव रोगवन्तस्तेनैव मार्गेण सुखं घटन्ते ।,"सौन्दरानन्दम्, १८.१३"
103,घट् चेष्ट् क्रन्द् ईह् यत्,anya,एतन्मे सर्वमाचक्ष्व साधु चेष्टामहे तथा ।,"महाभारतम्, ११.६.३"
103,घट् चेष्ट् क्रन्द् ईह् यत्,anya,केनान्नेन भवांस्तृप्येत् तस्यान्नस्य यतावहे ।,"महाभारतम्, १.२१५.३.२"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,kartṛ,ज्वलनेन परीतानि तोरणानि चकाशिरे ।,"रामायणम्, ६.६२.१५"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,kartṛ,चित्रे रथे पाण्डुसुतो बभासे नक्षत्रचित्रे वियतीव चन्द्रः ।,"महाभारतम्, ७.१५.५२.२"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,adhikaraṇa,गुह्याद्गुह्यतरं यत्तु यत्ते मनसि काशते ।,"श्रीराधिकासहस्त्रनामस्तोत्रम्, २"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,adhikaraṇa,अभीष्ठमासाद्य चिराय काले समुद्धृताशां कमनी चकाशे ।,शिशुपालवधम् ६.७४
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,adhikaraṇa,विवक्षोर्वाग्विशुद्धः प्राग्यद्वच्चेतसि भासते ।,"गणकारिकाटीका, ७.२, ९६.१"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,hetu,गृहमेधैः पुरी रम्या बभासे द्यौरिवाम्बुदैः ।,"रामायणम्, सुन्दर, ३.२१.३"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,hetu,आत्माज्ञानाज् जगद् भाति आत्मज्ञानान् न भासते ।,"अष्टवक्रगीता, २.७.१"
104,चकास् भास् भा द्युत् रुच् अस् एष् घृण् भ्राज् शुम्भ् शुभ् एज् शुभ् भ्राश् भ्लाश् भ्राज् दिव् हट् ज्वल् जुत् वर्च् दीप् कन् लस् काश्,anya,सकलं निष्कळं चैव एकभावेन काशते ।,"योगशिखोपनिषत्, १४७"
105,नृत् नट् नट्,adhikaraṇa,दिवात्र कन्या नृत्यन्ति रात्रौ यान्ति तथा गृहं ।,"महाभारतम्, ३.४.२५.३"
105,नृत् नट् नट्,anya,तस्य मोक्षरतिस्थस्य नृत्यामि च हसामि च । अवध्यः सर्वभूतानामहमेकः सनातनः ।,"महाभारतम्, आश्वमेधिकपर्व १४.१३.१८"
105,नृत् नट् नट्,anya,वीणामेणविलोचनाः सुमनस्सां नृत्यन्ति तद्रागवद्भावैः ।,मन्त्रमातृकापुष्पमाला ९ भागः (?)
106,जक्ष् कक्ख् स्मि तक् हस् घघ् कख्,adhikaraṇa,वाग् गद्गदा द्रवते यस्य चित्तं रुदत्यभीक्ष्णं हसति क्वचिच्च ।,एकनाथी-भागवतम्. १४.२४
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,kartṛ,निवर्तस्व दशग्रीव शैले क्रीडति शंकरः ।,"रामायणम्, उत्तर, १६.८.१"
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,karaṇa,क्रीडते भगवाँल्लोकैर्बालः क्रीडनकैरिव ।,"पञ्चार्थभाष्यम्, सू, १.९.९.३"
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,adhikaraṇa,रुद्रतुल्यो भवेत्सिद्धः क्रीडते भुवनत्रये ।,"रसरत्नाकर, रस्.ख्., ८.४५.१"
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,adhikaraṇa,ततः क्रीडामहे सर्वा वनेषु मदिरोत्कटाः ।,"रामायणम्, किष्किन्ध, २४.३८.२"
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,hetu,कर्मणि षष्ठी-,
107,क्रीड् दिव् खेल् केल् कुर्द् लस् रम् कुमार् खुर्द् केला एला खेला क्रीड्,anya,क्रीडते पुत्रपौत्रैश्च मृतः स्वर्गे प्रजायते ।,"लिङ्गपुराणम्, २.५४.१६.२ (सहार्थः)"
108,पा चम् धे चूष्,karman,पिबन्ति नद्य: स्वयमेव नाम्भ: ।,सुभाषितम्
108,पा चम् धे चूष्,karaṇa,यश्चासौ तपते सूर्यः सोऽपः पिबति रश्मिभिः ।,"मत्स्यपुराणम्, १२८.१६.२"
108,पा चम् धे चूष्,adhikaraṇa,तृणं खादति केदारे जलं पिबति पल्वले । दुग्धं यच्छति लोकेभ्यो धेनुर्नो जननी प्रिया ।,सुभाषितम्
109,जिम् अश् जम् भक्ष् भक्ष् अद् खाद् चर् प्सा झम् चम् चर्व् वल्भ् घस् छम् चष् तृण् जक्ष्,kartṛ,न तस्य नाशोऽस्ति न चापकर्षोनान्यस्तद् अश्नाति स एव कर्ता ।,"महाभारतम्, ५.५४.१२१.११.२१"
109,जिम् अश् जम् भक्ष् भक्ष् अद् खाद् चर् प्सा झम् चम् चर्व् वल्भ् घस् छम् चष् तृण् जक्ष्,karman,कच्चित्तव गृहेऽन्नानिस्वादूनि अश्नन्ति वै द्विजाः । गुणवन्ति गुणोपेतास्तवाध्यक्षं सदक्षिणम् ।,"महाभारतम्, २.२०.५.०.८८"
109,जिम् अश् जम् भक्ष् भक्ष् अद् खाद् चर् प्सा झम् चम् चर्व् वल्भ् घस् छम् चष् तृण् जक्ष्,karman,ते पुण्यमासाद्य सुरेन्द्रलोकं अश्नन्ति दिव्यान्दिवि देवभोगान् ।,गीता ९.२०
109,जिम् अश् जम् भक्ष् भक्ष् अद् खाद् चर् प्सा झम् चम् चर्व् वल्भ् घस् छम् चष् तृण् जक्ष्,karaṇa,अथ यद्द्वितीयममृतं तद्रुद्रा उपजीवन्तीन्द्रेण मुखेन न वै देवा अश्नन्ति न पिबन्त्येतदवामृतं दृष्ट्वा तृप्यन्ति ।,"छान्दोग्योपनिषदि-सप्तमः खण्डः, १"
110,तृप् मद् ध्रै तृम्फ् तृप् तृप् चक्,hetu,कर्मणि षष्ठी-,
111,आस् सद्,hetu,कर्मणि षष्ठी-,
112,स्था,hetu,कर्मणि षष्ठी-,
113,त्यज् हा उज्झ् बुस् मुञ्च् मुच् मुस् रह् मुच् ऊन् सृज्,hetu,कर्मणि षष्ठी-,
114,वृज् वृज् यङ्ग् जुङ्ग् राख् सिध् हृ,hetu,कर्मणि षष्ठी-,
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,kartṛ,यद्यत्त्वं वृणुषे कामं सर्वं तत् प्रददानि ते ।,"स्कान्दपुराणम्, २१.१५.३"
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,karman,नन्दिंस्तुष्टोऽस्मि भद्रं ते वरं वृणु यथेप्सितम् ।,"स्कान्दपुराणम्, २१.४.२"
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,karman,नमस्ते देहि मामस्मै लोके नान्यं पतिं वृणे ।,"मत्स्यपुराणम्, ३०.३१.३"
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,apādāna,मम प्रतिज्ञां च निबोध सत्यां वृणे धर्मममृताज्जीविताच्च ।,"महाभारतम्, ३.३५.२१.१"
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,hetu,तं मे त्वम् अग्रहीर् अग्रे वृणोमि त्वाम् अहं ततः ।,"महाभारतम्, १.७६.२०.३"
115,व्री वर् वॄ वृ वृ वृक्ष् कीट् व्री वृश्,anya,तं चादिदेवं सततं प्रपन्न एकान्तभावेन वृणोम्यजस्रम् ।,"महाभारतम्, १२.३२२.४.२"
116,कृ,kartṛ,अतोऽदत्तां च पित्रा त्वां भद्रे न विवहाम्यहम् ।,"मत्स्यपुराणम्, ३०.२६.२"
116,कृ,kartṛ,परिणेष्यति गौपालिर् भवतस् तनयां यदा ।,"बृहत्कथाश्लोकसंग्रहः, ३.५७.१"
116,कृ,karman,अतोऽदत्तां च पित्रा त्वां भद्रे न विवहाम्यहम् ।,"मत्स्यपुराणम्, ३०.२६.२"
116,कृ,karman,परिणीय तु तां कन्याम् अमृताम् अमृतोपमाम् ।,"बृहत्कथाश्लोकसंग्रहः, १२.४४.१"
116,कृ,adhikaraṇa,महामना भवेद् धर्मे विवहेच्च महाकुले ।,"महाभारतम्, १२.१२३.२०.१"
116,कृ,adhikaraṇa,प्रियां नववधूवेषां प्रदोषे परिणीतवान् ।,"बृहत्कथाश्लोकसंग्रहः, १३.१.२"
116,कृ,anya,तद् एनां गान्धर्वविवाहेन परिणयतु भवान् ।,"हितोपदेशः, २.१११.१८"
117,रभ्,kartṛ,वन्दनाय ततो दूराद् धरणीम् अहम् आश्लिषम् ।,"बृहत्कथाश्लोकसंग्रहः, १८.६०८.१"
117,रभ्,kartṛ,क्षणं च तत्र विश्रान्तां ताम् आलिङ्गम् असौ च माम् ।,"बृहत्कथाश्लोकसंग्रहः, २८.४५.१"
117,रभ्,karman,असाव् अपि मुदाहूय माम् आश्लिषद् अकैतवम् ।,"बृहत्कथाश्लोकसंग्रहः, १८.६०८.२"
117,रभ्,karman,पुत्रम् आलिङ्गते गाढं दह्यते त्रिपुरेऽग्निना ।,"स्कान्दपुराणम्, रेवाखण्डः, २८.५०.२"
117,रभ्,karaṇa,सापराङ्मुखयोर् जङ्घे बाहुभ्यां गाढम् आश्लिषत् ।,"बृहत्कथाश्लोकसंग्रहः, १८.६७८.२"
117,रभ्,karaṇa,आलिलिङ्गे दृढं दोर्भ्यां निरुच्छ्वासं दुरात्मवान् ।,"महाभारतम्, १.१९२.२१.२०"
117,रभ्,hetu,अज्ञानेन पराङ्मुखीं परिभवाद् आश्लिष्य मां दुःखितां किं लब्धं चटुल त्वयेह नयता सौभाग्यमेतां दशाम् ।,"अमरुशतकम्, १, १४.१ (?)"
117,रभ्,hetu,यदि ते नाशुचौ रागः कस्माद् आलिङ्गसेऽपरम् ।,"बोधिचर्यावतारः, ८.५२.१"
118,शूल् अम् रुज्,kartṛ,शूयन्ते यस्य गात्राणि स्वपन्तीव रुजन्ति च ।,"चरक, सू., १८.९.२"
118,शूल् अम् रुज्,kartṛ,रुजन्ति हि शरीराणि रोगाः शारीरमानसाः ।,"महाभारतम्, १२.३१८.३.१"
118,शूल् अम् रुज्,adhikaraṇa,यदि सत्यं मृदून्य् एव किम् अकाण्डे रुजन्ति माम् ।,"काव्यादर्शः, द्वितीयः परिच्छेदः, १२७.२"
118,शूल् अम् रुज्,hetu,शिरो रुजति मर्त्यानां वातपित्तकफैस्त्रिभिः ।,"सुश्रुतसंहिता, उत्त., २५.३.१"
119,नम्,kartṛ,नमन्ति फलिनो वृक्षा: नमन्ति गुणिनो जनाः ।,सुभाषितम्
119,नम्,karman,नरा नमन्ति देवेशं नकाराय नमो नम: ।,शिवषडक्षरस्तोत्रम् २
119,नम्,karaṇa,छायां प्रकृर्वन्ति नमन्ति पुष्पैः फलानि यच्छन्ति तटद्रुमाः ये ।,सुभाषितम्
119,नम्,karaṇa,अहो बत विचित्राणि चरितानि महात्मनाम् । लक्ष्मीं तृणाय मन्यन्ते तद्भारेण नमन्ति च ।,चाणक्यनीतिदर्पणः १३.०५
119,नम्,tādarthya,नमति यद्यदमुष्य शिरो हरे परिविहाय तदुन्नतमुन्नतम् ।,नारायणीयम् दशमस्कन्धपरिच्छेदः ५६.२
119,नम्,hetu,यथा नमन्ति पाथोभिः पाथोदाः फलदाः फलैः । नमन्ति विनयेनैव तद्वदुत्तमपूरुषाः ।,सुभाषितम्
119,नम्,anya,वासुदेवयतिर्भक्त्या नमति । स्तुत्वा यथामति पावितलोकम् ।,श्रीवासुदेवानन्दसरस्वतीविरचिता श्रीशंकराचार्यस्तुतिः ५
119,नम्,anya,अहो बत विचित्राणि चरितानि महात्मनाम् । लक्ष्मीं तृणाय मन्यन्ते तद्भारेण नमन्ति च ।,चाणक्यनीतिः
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,kartṛ,एवं यः सर्वभूतानि ब्राह्मणो नित्यमर्चति ।,"मनुस्मृतिः, ३.९३.१"
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,karman,आमूलफलभिक्षाभिरर्चेदतिथिमागतम् ।,"महाभारतम्, १४.४६.१३.१"
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,karman,पूजयेत् षोडशलिङ्गं पार्थिवं पर्वतात्मजे ।,"मातृकाभेदतन्त्रम्, ५.३.२"
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,karaṇa,"अर्चनीयो हृषीकेशो विशुद्धेनान्तरात्मना । कृष्णामृतमहार्णवम्, १.१८१.२",
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,karaṇa,सप्ताहं पूजयेद् देवीमुपचारैश्च षोडशैः ।,"मातृकाभेदतन्त्रम्, ६.२४.१"
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,apādāna,-,
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,adhikaraṇa,पूजयेत् पार्थिवे लिङ्गे पाषाणे लिङ्गके तथा ।,"मातृकाभेदतन्त्रम्, ७.५८.२"
120,अर्च् अञ्च् भज् वल्गु सभाज् सपर् अर्च् मह् पूज् अर्ह् मह् मान् अञ्च् यक्ष्,adhikaraṇa,प्रावृट्काले तु ये मर्त्या नार्चिष्यन्ति पवित्रकैः ।,"गरुडपुराणम्, १.४३.५.१"
121,दा धा दाश् सन् दास् दिश् यम् वृज् चण् दद् रा शण् भ्राज् श्रण् ला,hetu,कर्मणि षष्ठी-,
122,भुज् पा दय् गुप् पृ रक्ष् त्रै पाल् तेज् स्पृ अव् जंस्,kartṛ,धर्मो रक्षति रक्षितः ।,मनुस्मृतिः ८.१५
122,भुज् पा दय् गुप् पृ रक्ष् त्रै पाल् तेज् स्पृ अव् जंस्,kartṛ,न देवा दण्डमादाय रक्षन्ति पशुपालवत् ।,विदुरनीतिः ३.४०
122,भुज् पा दय् गुप् पृ रक्ष् त्रै पाल् तेज् स्पृ अव् जंस्,kartṛ,नीलकण्ठो अवतान्नेत्रे ।,महामृत्युंजयकवचम् ३
