sentence_id	sent_id	chapter_id	n_tokens	target_idx	lemma_id	lemma	upos	cell	formation	form	unsandhied	corpus_freq	sentence_cloze	sentence_full	distractor_forms	n_distractors	drill_mode
35879	26883	279	8	3	157760	duṣ	VERB	Pres.Ind.3.Plur.NonPass		duṣyanti	duṣyanti	829	varṣāsu doṣair ___ te _ _ _ 'mbare	varṣāsu doṣair duṣyanti te _ _ _ 'mbare	duṣyati|duṣyet|duṣyate	3	mcq
51627	518603_1	7479	6	4	157760	duṣ	VERB	Pres.Ind.3.Sing.NonPass		duṣyati	duṣyati	829	itarat itarasmin kurvan ___ itarat itarasmin	itarat itarasmin kurvan duṣyati itarat itarasmin	duṣyanti|duṣyet|duṣyeyuḥ	3	mcq
51856	518815	10974	8	4	157760	duṣ	VERB	Pres.Ind.3.Plur.NonPass		duṣyanti	duṣyanti	829	teṣām api na ___ puṣpāṇi ca phalāni ca	teṣām api na duṣyanti puṣpāṇi ca phalāni ca	duṣyati|duṣyet|duṣyate	3	mcq
1591	483990	7675	8	1	36896	maraṇa	NOUN	Nom.Sing		maraṇaṃ	maraṇam	827	___ tava putrasya mama te na atra saṃśayaḥ	maraṇaṃ tava putrasya mama te na atra saṃśayaḥ	maraṇe|maraṇāt|maraṇāya	3	mcq
1889	484288	7681	8	3	36896	maraṇa	NOUN	Nom.Sing		maraṇam	maraṇam	827	na akāla ___ ca āsīt rāme rājyaṃ praśāsati	na akāla maraṇam ca āsīt rāme rājyaṃ praśāsati	maraṇe|maraṇāt|maraṇāya	3	mcq
2643	748660_1	14908	4	2	140020	pratiṣṭhā	NOUN	Nom.Sing		pratiṣṭhaḥ	pratiṣṭhaḥ	827	dvi ___ vai puruṣaḥ	dvi pratiṣṭhaḥ vai puruṣaḥ	pratiṣṭhām|pratiṣṭhāyai|pratiṣṭhāyām	3	mcq
2645	748660_3	14908	8	5	140020	pratiṣṭhā	NOUN	Acc.Sing		pratiṣṭham	pratiṣṭham	827	yajamānam eva tat dvi ___ catuṣpātsu paśuṣu pratiṣṭhāpayati	yajamānam eva tat dvi pratiṣṭham catuṣpātsu paśuṣu pratiṣṭhāpayati	pratiṣṭhā|pratiṣṭhāyai|pratiṣṭhāyām	3	mcq
4423	650472_3	10938	10	1	140020	pratiṣṭhā	NOUN	Loc.Sing		pratiṣṭhāyām	pratiṣṭhāyām	827	___ eva enau tat pratiṣṭhāpayati ātmanaḥ ca yajamānasya ca ahiṃsāyai	pratiṣṭhāyām eva enau tat pratiṣṭhāpayati ātmanaḥ ca yajamānasya ca ahiṃsāyai	pratiṣṭhā|pratiṣṭhām|pratiṣṭhāyai	3	mcq
10441	464467	7327	5	2	36896	maraṇa	NOUN	Nom.Sing		maraṇam	maraṇam	827	jīvat ___ etad iti kauṭilyaḥ	jīvat maraṇam etad iti kauṭilyaḥ	maraṇe|maraṇāt|maraṇāya	3	mcq
26525	708982	17580	6	3	157155	jval	VERB	Pres.Ind.3.Sing.NonPass		jvalate	jvalate	827	āmaṃ vā ___ māṃsaṃ bhaveyur visphuliṅgakāḥ	āmaṃ vā jvalate māṃsaṃ bhaveyur visphuliṅgakāḥ	jajvāla|jvalanti|jajvaluḥ	3	mcq
61149	88390	8956	8	2	157155	jval	VERB	Pres.Ind.3.Sing.NonPass		jvalati	jvalati	827	na ___ agniḥ ājyena kālo 'yaṃ kiṃ vidhāsyati	na jvalati agniḥ ājyena kālo 'yaṃ kiṃ vidhāsyati	jajvāla|jvalanti|jajvaluḥ	3	mcq
77518	576759	9767	7	2	157155	jval	VERB	Past.Ind.3.Sing.NonPass		jajvāla	jajvāla	827	sadā ___ yasya agniḥ sattre dvādaśa vārṣike	sadā jajvāla yasya agniḥ sattre dvādaśa vārṣike	jvalati|jvalanti|jajvaluḥ	3	mcq
426	590184	9744	6	1	74330	yāma	NOUN	Nom.Sing		yāmaḥ	yāmaḥ	824	___ praharo niśīthaḥ tu ardharātraḥ mahāniśā	yāmaḥ praharo niśīthaḥ tu ardharātraḥ mahāniśā	yāmam|yāme|yāmāt	3	mcq
1169	555544	8248	6	1	140053	pratyaya	NOUN	Abl.Plur		pratyayebhyaḥ	pratyayebhyaḥ	824	___ samutpannam an utpannam tvayā uditam	pratyayebhyaḥ samutpannam an utpannam tvayā uditam	pratyayaḥ|pratyayam|pratyayāt	3	mcq
21833	637598	12232	10	3	88861	jāla	NOUN	Nom.Sing		jālaṃ	jālam	824	bṛhat te ___ bṛhata indra śūra sahasra arghasya śata vīryasya	bṛhat te jālaṃ bṛhata indra śūra sahasra arghasya śata vīryasya	jālaiḥ|jālena|jālāni	3	mcq
26920	642263	10689	11	5	140053	pratyaya	NOUN	Acc.Sing		pratyayam	pratyayam	824	na a hetu a ___ ānanda tathāgatā arhantaḥ samyaksaṃbuddhāḥ smitaṃ prāviṣkurvanti	na a hetu a pratyayam ānanda tathāgatā arhantaḥ samyaksaṃbuddhāḥ smitaṃ prāviṣkurvanti	pratyayaḥ|pratyayāt|pratyayāḥ	3	mcq
27021	642364	10961	11	5	140053	pratyaya	NOUN	Acc.Sing		pratyayam	pratyayam	824	na a hetu a ___ ānanda tathāgatā arhantaḥ samyaksaṃbuddhāḥ smitaṃ prāviṣkurvanti	na a hetu a pratyayam ānanda tathāgatā arhantaḥ samyaksaṃbuddhāḥ smitaṃ prāviṣkurvanti	pratyayaḥ|pratyayāt|pratyayāḥ	3	mcq
37437	28455	71	7	4	74330	yāma	NOUN	Ins.Plur		yāmaiḥ	yāmaiḥ	824	dvābhyāṃ caturbhiḥ aṣṭabhiḥ ___ jīryanti yāḥ kramāt	dvābhyāṃ caturbhiḥ aṣṭabhiḥ yāmaiḥ jīryanti yāḥ kramāt	yāmam|yāme|yāmāt	3	mcq
38963	30161	1180	7	1	88861	jāla	NOUN	Nom.Plur		jālāni	jālāni	824	___ kaṇḍarāś ca aṅge pṛthak ṣoḍaśa nirdiśet	jālāni kaṇḍarāś ca aṅge pṛthak ṣoḍaśa nirdiśet	jālaiḥ|jālam|jālena	3	mcq
40787	31988	4134	5	3	88861	jāla	NOUN	Ins.Plur		jālaiḥ	jālaiḥ	824	gavākṣitaṃ sirā ___ sadā guḍaguḍāyate	gavākṣitaṃ sirā jālaiḥ sadā guḍaguḍāyate	jālam|jālena|jālāni	3	mcq
63314	90557	803	6	1	74330	yāma	NOUN	Nom.Plur		yāmāś	yāmāḥ	824	___ catvāraś catvāro martyānām ahanī ubhe	yāmāś catvāraś catvāro martyānām ahanī ubhe	yāmam|yāme|yāmāt	3	mcq
66710	94002	8986	5	3	28873	nṛpati	NOUN	Nom.Sing		nṛpatiḥ	nṛpatiḥ	824	yasmin vinaṣṭe ___ aiśvaryāt avarohati	yasmin vinaṣṭe nṛpatiḥ aiśvaryāt avarohati	nṛpateḥ|nṛpate|nṛpatim	3	mcq
66830	94122	8988	6	3	28873	nṛpati	NOUN	Acc.Sing		nṛpatiṃ	nṛpatim	824	iti bruvāṇaṃ ___ gāyakā muni coditāḥ	iti bruvāṇaṃ nṛpatiṃ gāyakā muni coditāḥ	nṛpatiḥ|nṛpateḥ|nṛpate	3	mcq
67290	94582	8993	6	3	28873	nṛpati	NOUN	Acc.Sing		nṛpatiṃ	nṛpatim	824	iti bruvāṇaṃ ___ pitṛ deva dvijātayaḥ	iti bruvāṇaṃ nṛpatiṃ pitṛ deva dvijātayaḥ	nṛpatiḥ|nṛpateḥ|nṛpate	3	mcq
3479	749407	15221	6	4	76427	vājin	NOUN	Acc.Sing		vājinaṃ	vājinam	823	tyam ū ṣu ___ deva jūtam	tyam ū ṣu vājinaṃ deva jūtam	vājī|vājinaḥ|vājinām	3	mcq
4608	650569_1	10972	5	1	76427	vājin	NOUN	Nom.Sing		vājī	vājī	823	___ san pari nīyate iti	vājī san pari nīyate iti	vājinaḥ|vājinām|vājinam	3	mcq
4609	650569_2	10972	6	1	76427	vājin	NOUN	Acc.Sing		vājinam	vājinam	823	___ iva hi enam santam pariṇayanti	vājinam iva hi enam santam pariṇayanti	vājī|vājinaḥ|vājinām	3	mcq
39159	30360	1180	8	2	121824	svara	NOUN	Nom.Sing		svaro	svaraḥ	822	dhīraḥ ___ 'nunādī ca varṇaḥ snigdhaḥ sthira prabhaḥ	dhīraḥ svaro 'nunādī ca varṇaḥ snigdhaḥ sthira prabhaḥ	svaram|svareṇa|svarāḥ	3	mcq
39398	30599	3961	9	3	121824	svara	NOUN	Nom.Sing		svaro	svaraḥ	822	hīno dīnaḥ ___ 'vyakto yasya syād gadgado 'pi vā	hīno dīnaḥ svaro 'vyakto yasya syād gadgado 'pi vā	svaram|svareṇa|svarāḥ	3	mcq
39400	30601	3961	6	1	121824	svara	NOUN	Gen.Sing		svarasya	svarasya	822	___ durbalībhāvaṃ hāniṃ ca bala varṇayoḥ	svarasya durbalībhāvaṃ hāniṃ ca bala varṇayoḥ	svaraḥ|svaram|svareṇa	3	mcq
48	479319	7024	7	2	59137	āyatana	NOUN	Nom.Sing		āyatanam	āyatanam	821	ekam ___ rūpam ekam dharma ākhyam ucyate	ekam āyatanam rūpam ekam dharma ākhyam ucyate	āyatane|āyataneṣu|āyatanāni	3	mcq
2663	748666_2	14908	4	2	59137	āyatana	NOUN	Nom.Plur		āyatanāni	āyatanāni	821	anuṣṭubh ___ hi ājyāni	anuṣṭubh āyatanāni hi ājyāni	āyatanam|āyatane|āyataneṣu	3	mcq
3571	650048_1	10828	8	2	59137	āyatana	NOUN	Ins.Plur		āyatanābhiḥ	āyatanābhiḥ	821	prajāpati ___ eva ābhiḥ rādhnoti yaḥ evam veda	prajāpati āyatanābhiḥ eva ābhiḥ rādhnoti yaḥ evam veda	āyatanam|āyatane|āyataneṣu	3	mcq
935	506154	7429	7	1	81159	lavaṇa	NOUN	Loc.Sing		lavaṇe	lavaṇe	820	___ saindhavaṃ dadyān mūtre go mūtram iṣyate	lavaṇe saindhavaṃ dadyān mūtre go mūtram iṣyate	lavaṇam|lavaṇaiḥ|lavaṇena	3	mcq
11123	465150	7293	5	2	81159	lavaṇa	NOUN	Acc.Sing		lavaṇam	lavaṇam	820	āgantu ___ ṣaṣ bhāgam dadyāt	āgantu lavaṇam ṣaṣ bhāgam dadyāt	lavaṇaiḥ|lavaṇena|lavaṇāni	3	mcq
11264	465291	11917	9	4	81159	lavaṇa	NOUN	Gen.Plur		lavaṇānām	lavaṇānām	820	dhānya sneha kṣāra ___ dhānya kalpam sītā adhyakṣe vakṣyāmaḥ	dhānya sneha kṣāra lavaṇānām dhānya kalpam sītā adhyakṣe vakṣyāmaḥ	lavaṇam|lavaṇaiḥ|lavaṇena	3	mcq
2711	748704	14928	11	1	163183	pre	VERB	Pres.Imp.3.Sing.NonPass		praitu	praitu	818	___ brahmaṇaspatir acchā vīram iti vīravad rūpa samṛddham etasya ahnaḥ rūpam	praitu brahmaṇaspatir acchā vīram iti vīravad rūpa samṛddham etasya ahnaḥ rūpam	prehi|praiti|prayanti	3	mcq
3820	650183_4	10858	6	1	163183	pre	VERB	Pres.Ind.3.Plur.NonPass		prayanti	prayanti	818	___ eva asmāt lokāt yajamānāḥ iti	prayanti eva asmāt lokāt yajamānāḥ iti	prehi|praiti|praitu	3	mcq
4166	650345_2	10894	4	1	163183	pre	VERB	Pres.Imp.3.Sing.NonPass		praitu	praitu	818	___ brahmaṇaspatiḥ iti anupraiti	praitu brahmaṇaspatiḥ iti anupraiti	prehi|praiti|prayanti	3	mcq
2424	484823	7696	8	1	94467	pāvaka	NOUN	Nom.Sing		pāvakaḥ	pāvakaḥ	815	___ pavamāno abhūt śuciḥ svāhā agni jaḥ 'bhavat	pāvakaḥ pavamāno abhūt śuciḥ svāhā agni jaḥ 'bhavat	pāvakam|pāvake|pāvakāt	3	mcq
20224	636025	11344	9	3	94467	pāvaka	NOUN	Nom.Sing		pāvako	pāvakaḥ	815	sa naḥ ___ draviṇe dadhātv āyuṣmantaḥ saha bhakṣāḥ syāma	sa naḥ pāvako draviṇe dadhātv āyuṣmantaḥ saha bhakṣāḥ syāma	pāvakam|pāvake|pāvakāt	3	mcq
39599	30800	3978	6	2	94467	pāvaka	NOUN	Acc.Sing		pāvakaṃ	pāvakam	815	juhvāne ___ piṇḍān pitṛbhyo nirvapati api	juhvāne pāvakaṃ piṇḍān pitṛbhyo nirvapati api	pāvakaḥ|pāvake|pāvakāt	3	mcq
35551	556229	8847	7	7	159656	avasthā	VERB	Pres.Ind.3.Sing.NonPass		avatiṣṭhate	avatiṣṭhate	814	yathā tathā yatra tatra sama eva ___	yathā tathā yatra tatra sama eva avatiṣṭhate	avatiṣṭhante|avatasthire|avatasthe	3	mcq
107300	60299	5115	5	2	159656	avasthā	VERB	Pres.Ind.3.Plur.NonPass		avatiṣṭhante	avatiṣṭhante	814	pratihatya ___ jāyante vyādhayaḥ tadā	pratihatya avatiṣṭhante jāyante vyādhayaḥ tadā	avatiṣṭhate|avatasthire|avatasthe	3	mcq
140054	103337_1	13489	12	4	159656	avasthā	VERB	Pres.Ind.3.Sing.NonPass		avatiṣṭhate	avatiṣṭhate	814	pariṇītā tathā eva ___ tathā ākrāmati tathā japati tathā āvapati tathā juhoti	pariṇītā tathā eva avatiṣṭhate tathā ākrāmati tathā japati tathā āvapati tathā juhoti	avatiṣṭhante|avatasthire|avatasthe	3	mcq
13278	646269	11170	9	2	75316	vasu	NOUN	Acc.Sing		vasu	vasu	809	asmin ___ vasavo dhārayantv indras tvaṣṭā varuṇo mitro agniḥ	asmin vasu vasavo dhārayantv indras tvaṣṭā varuṇo mitro agniḥ	vasūni|vasūnām|vasvaḥ	3	mcq
13929	646865	13097	9	4	75316	vasu	NOUN	Acc.Plur		vasūny	vasūni	809	ye bhakṣayanto na ___ ānṛdhur yān agnayo anvatapyanta dhiṣṇyāḥ	ye bhakṣayanto na vasūny ānṛdhur yān agnayo anvatapyanta dhiṣṇyāḥ	vasu|vasūnām|vasvaḥ	3	mcq
17232	633187_1	10439	4	1	75316	vasu	NOUN	Gen.Sing		vasoḥ	vasoḥ	809	___ pate ni ramaya	vasoḥ pate ni ramaya	vasu|vasūni|vasūnām	3	mcq
1441	483840	7669	6	3	127269	śṛṅga	NOUN	Loc.Sing		śṛṅge	śṛṅge	808	upasthitasya me ___ nibadhnīhi mahā ahinā	upasthitasya me śṛṅge nibadhnīhi mahā ahinā	śṛṅgam|śṛṅgaḥ|śṛṅgaiḥ	3	mcq
14240	647158	11288	6	2	127269	śṛṅga	NOUN	Nom.Sing		śṛṅgaḥ	śṛṅgaḥ	808	hiraṇya ___ vṛṣabho yaḥ samudrād udācarat	hiraṇya śṛṅgaḥ vṛṣabho yaḥ samudrād udācarat	śṛṅgam|śṛṅge|śṛṅgaiḥ	3	mcq
15294	648179_1	14652	8	2	127269	śṛṅga	NOUN	Nom.Sing		śṛṅgaḥ	śṛṅgaḥ	808	tīkṣṇa ___ ṛṣabhaḥ samudraḥ iva a kṣita udakaḥ	tīkṣṇa śṛṅgaḥ ṛṣabhaḥ samudraḥ iva a kṣita udakaḥ	śṛṅgam|śṛṅge|śṛṅgaiḥ	3	mcq
1034	506253	7429	7	3	69769	rasāyana	NOUN	Gen.Plur		rasāyanānām	rasāyanānām	806	saṃjīvanī sarva ___ somo yathā sarva vanaspatīnām	saṃjīvanī sarva rasāyanānām somo yathā sarva vanaspatīnām	rasāyane|rasāyanam|rasāyanāni	3	mcq
3498	749426	15234	7	4	158662	duh	VERB	Pres.Imp.2.Sing.NonPass		dhukṣva	dhukṣva	806	tābhir ma iha ___ amṛtasya śriyaṃ mahīm	tābhir ma iha dhukṣva amṛtasya śriyaṃ mahīm	duhe|duhanti|duhām	3	mcq
8919	76077	491	7	1	83182	tṛṇa	NOUN	Gen.Plur		tṛṇānāṃ	tṛṇānām	806	___ saṃhatiḥ tṛṇyā naḍyā tu naḍa saṃhatiḥ	tṛṇānāṃ saṃhatiḥ tṛṇyā naḍyā tu naḍa saṃhatiḥ	tṛṇam|tṛṇāni|tṛṇaiḥ	3	mcq
13991	646931	13198	11	1	158662	duh	VERB	Pres.Imp.3.Sing.NonPass		duhāṃ	duhām	806	___ me dyauḥ pṛthivī payo 'jagaro mā sodako 'bhi vi sarpatu	duhāṃ me dyauḥ pṛthivī payo 'jagaro mā sodako 'bhi vi sarpatu	duhe|duhanti|dhukṣva	3	mcq
14060	646991	13298	7	4	158662	duh	VERB	Pres.Imp.3.Sing.NonPass		duhām	duhām	806	sā naḥ payasvatī ___ uttarām uttarām samām	sā naḥ payasvatī duhām uttarām uttarām samām	duhe|duhanti|dhukṣva	3	mcq
16440	649241	17495	8	4	83182	tṛṇa	NOUN	Nom.Sing		tṛṇaṃ	tṛṇam	806	reṣma chinnam yathā ___ mayi te veṣṭatāṃ manaḥ	reṣma chinnam yathā tṛṇaṃ mayi te veṣṭatāṃ manaḥ	tṛṇāni|tṛṇaiḥ|tṛṇena	3	mcq
16618	649419	17510	8	4	83182	tṛṇa	NOUN	Nom.Sing		tṛṇaṃ	tṛṇam	806	reṣma chinnam yathā ___ veṣṭā asau manasā mayi	reṣma chinnam yathā tṛṇaṃ veṣṭā asau manasā mayi	tṛṇāni|tṛṇaiḥ|tṛṇena	3	mcq
35968	26972	308	7	1	69769	rasāyana	NOUN	Acc.Plur		rasāyanāni	rasāyanāni	806	___ siddhāni vṛṣya yogān ca kāla vid	rasāyanāni siddhāni vṛṣya yogān ca kāla vid	rasāyane|rasāyanam|rasāyanānām	3	mcq
37536	28556	1264	6	1	69769	rasāyana	NOUN	Nom.Sing		rasāyanam	rasāyanam	806	___ iva ṛṣīṇām amarāṇām iva amṛtam	rasāyanam iva ṛṣīṇām amarāṇām iva amṛtam	rasāyane|rasāyanāni|rasāyanānām	3	mcq
62556	89797	668	8	2	159062	abhiṣic	VERB	Impf.Ind.3.Sing.NonPass		abhyaṣiñcac	abhyaṣiñcat	805	yam ___ śatapattra netraḥ nṛpāsana āśām parihṛtya dūrāt	yam abhyaṣiñcac śatapattra netraḥ nṛpāsana āśām parihṛtya dūrāt	abhiṣiñcati|abhiṣiñcāmi|abhiṣiñcet	3	mcq
68148	95572	7449	6	2	159062	abhiṣic	VERB	Past.Ind.3.Plur.NonPass		abhiṣiṣicuḥ	abhiṣiṣicuḥ	805	tato ___ devīm śriyaṃ padmakarāṃ satīm	tato abhiṣiṣicuḥ devīm śriyaṃ padmakarāṃ satīm	abhiṣiñcati|abhyaṣiñcat|abhiṣiñcāmi	3	mcq
133781	546652	8360	6	3	159062	abhiṣic	VERB	Pres.Ind.1.Sing.NonPass		abhiṣiñcāmi	abhiṣiñcāmi	805	tena tvā ___ pāvamānyaḥ punantu te	tena tvā abhiṣiñcāmi pāvamānyaḥ punantu te	abhiṣiñcati|abhyaṣiñcat|abhiṣiñcet	3	mcq
10380	464406	7322	8	4	40407	śrāddha	NOUN	Acc.Sing		śrāddhaṃ	śrāddham	803	yathā hi aśrotriyaḥ ___ na satāṃ bhoktum arhati	yathā hi aśrotriyaḥ śrāddhaṃ na satāṃ bhoktum arhati	śrāddhe|śrāddhasya|śrāddhaiḥ	3	mcq
33103	553662	8949	5	1	40407	śrāddha	NOUN	Nom.Sing		śrāddham	śrāddham	803	___ anena bhuktam ini ṭhanau	śrāddham anena bhuktam ini ṭhanau	śrāddhe|śrāddhasya|śrāddhaiḥ	3	mcq
54620	436900	13653	9	2	40407	śrāddha	NOUN	Loc.Sing		śrāddhe	śrāddhe	803	aṣṭakā ___ kṣaṇaḥ kriyatām ity oṃ tathā iti prativacanam	aṣṭakā śrāddhe kṣaṇaḥ kriyatām ity oṃ tathā iti prativacanam	śrāddham|śrāddhasya|śrāddhaiḥ	3	mcq
7742	556280_1	8816	4	2	32142	ambhas	NOUN	Nom.Sing		ambhaḥ	ambhaḥ	802	adaḥ ___ pareṇa divam	adaḥ ambhaḥ pareṇa divam	ambhasi|ambhasā|ambhobhiḥ	3	mcq
8404	75562	488	8	1	32142	ambhas	NOUN	Nom.Sing		ambhaḥ	ambhaḥ	802	___ arṇaḥ toya pānīya nīra kṣīraḥ ambu śambaram	ambhaḥ arṇaḥ toya pānīya nīra kṣīraḥ ambu śambaram	ambhasi|ambhasā|ambhobhiḥ	3	mcq
15754	648595_1	10951	8	2	32142	ambhas	NOUN	Ins.Sing		ambhasā	ambhasā	802	iyam ___ tastabhe gauḥ yasyām indraḥ varuṇaḥ titviṣāte	iyam ambhasā tastabhe gauḥ yasyām indraḥ varuṇaḥ titviṣāte	ambhasi|ambhaḥ|ambhobhiḥ	3	mcq
35057	555735	8740	6	5	102988	sthiti	NOUN	Nom.Sing		sthitir	sthitiḥ	802	evaṃ vimṛśato nityaṃ nirvikalpe ___ mama	evaṃ vimṛśato nityaṃ nirvikalpe sthitir mama	sthitim|sthitau|sthityā	3	mcq
35454	556132	8847	6	4	102988	sthiti	NOUN	Nom.Sing		sthitir	sthitiḥ	802	ucchṛṅkhalā api akṛtikā ___ dhīrasya rājate	ucchṛṅkhalā api akṛtikā sthitir dhīrasya rājate	sthitim|sthitau|sthityā	3	mcq
37777	28973	2932	6	2	102988	sthiti	NOUN	Nom.Sing		sthitis	sthitiḥ	802	aśuṣkasya ___ tasya śuṣko dūṣayati chavim	aśuṣkasya sthitis tasya śuṣko dūṣayati chavim	sthitim|sthitau|sthityā	3	mcq
10067	87046	586	7	1	78193	mātrā	NOUN	Nom.Sing		mātrā	mātrā	801	___ liṅga padam tyaktvā śabda vyañjana varjitā	mātrā liṅga padam tyaktvā śabda vyañjana varjitā	mātrayā|mātrām|mātrāḥ	3	mcq
15254	648127	16502	6	2	78193	mātrā	NOUN	Nom.Plur		mātrā	mātrāḥ	801	tisro ___ gandharvāṇāṃ catasro gṛha patnyāḥ	tisro mātrā gandharvāṇāṃ catasro gṛha patnyāḥ	mātrā|mātrayā|mātrām	3	mcq
18344	634230_1	10501	6	2	78193	mātrā	NOUN	Nom.Plur		mātrāḥ	mātrāḥ	801	tisraḥ ___ gandharvāṇām catasraḥ gṛha patnyāḥ	tisraḥ mātrāḥ gandharvāṇām catasraḥ gṛha patnyāḥ	mātrā|mātrayā|mātrām	3	mcq
35742	26746	277	8	1	166499	arcay	VERB	Pres.Opt.3.Sing.NonPass		arcayed	arcayet	801	___ deva go vipra vṛddha vaidya nṛpa atithīn	arcayed deva go vipra vṛddha vaidya nṛpa atithīn	arcayanti|arcayāmāsa|arcyate	3	mcq
69693	97207	783	7	1	166499	arcay	VERB	Pres.Ind.3.Sing.Pass		arcyate	arcyate	801	___ vā kvacit tatra na vyatikriyate budhaḥ	arcyate vā kvacit tatra na vyatikriyate budhaḥ	arcayet|arcayanti|arcayāmāsa	3	mcq
92342	478444	6782	10	2	166499	arcay	VERB	Past.Ind.3.Dual.NonPass	peri	arcayāmāsatuḥ	arcayāmāsatuḥ	801	tau ___ arhatas taṃ divi iva śukra āṅgirasau mahā indram	tau arcayāmāsatuḥ arhatas taṃ divi iva śukra āṅgirasau mahā indram	arcayet|arcayanti|arcayāmāsa	3	mcq
1044	506263	7429	7	2	79248	māruta	NOUN	Acc.Sing		mārutaṃ	mārutam	800	dīpanī ___ śvāsaṃ kāsaṃ śleṣma kṣaya apahā	dīpanī mārutaṃ śvāsaṃ kāsaṃ śleṣma kṣaya apahā	mārutaḥ|mārutena|mārute	3	mcq
35627	26631	276	8	3	79248	māruta	NOUN	Acc.Sing		mārutaṃ	mārutam	800	tatra ādyāḥ ___ ghnanti trayas tikta ādayaḥ kapham	tatra ādyāḥ mārutaṃ ghnanti trayas tikta ādayaḥ kapham	mārutaḥ|mārutena|mārute	3	mcq
36589	27595	1152	8	2	125876	śuddhi	NOUN	Nom.Sing		śuddhir	śuddhiḥ	800	viruddhaṃ ___ atra iṣṭā śamo vā tad virodhibhiḥ	viruddhaṃ śuddhir atra iṣṭā śamo vā tad virodhibhiḥ	śuddhim|śuddhaye|śuddhau	3	mcq
36674	27682	1162	6	2	79248	māruta	NOUN	Ins.Sing		mārutena	mārutena	800	pīḍitaṃ ___ annam śleṣmaṇā ruddham antarā	pīḍitaṃ mārutena annam śleṣmaṇā ruddham antarā	mārutaḥ|mārutam|mārute	3	mcq
37683	28879	2726	8	2	125876	śuddhi	NOUN	Nom.Sing		śuddhir	śuddhiḥ	800	na ___ ūna daśame na ca atikrānta saptatau	na śuddhir ūna daśame na ca atikrānta saptatau	śuddhim|śuddhaye|śuddhau	3	mcq
38737	29935	3934	6	3	125876	śuddhi	NOUN	Dat.Sing		śuddhyai	śuddhaye	800	madhuraiḥ sādhitaṃ ___ purāṇa śakṛtaḥ tathā	madhuraiḥ sādhitaṃ śuddhyai purāṇa śakṛtaḥ tathā	śuddhiḥ|śuddhim|śuddhau	3	mcq
111	479382	7034	8	2	43197	dhyāna	NOUN	Loc.Sing		dhyāne	dhyāne	799	śātā ___ tṛtīye tu caitasī sā sukha indriyam	śātā dhyāne tṛtīye tu caitasī sā sukha indriyam	dhyānam|dhyānena|dhyānāt	3	mcq
305	590063	9741	7	1	43197	dhyāna	NOUN	Nom.Sing		dhyānaṃ	dhyānam	799	___ tu viṣaye tasmin eka pratyaya saṃtatiḥ	dhyānaṃ tu viṣaye tasmin eka pratyaya saṃtatiḥ	dhyānena|dhyānāt|dhyāne	3	mcq
66469	93761	8984	6	3	43197	dhyāna	NOUN	Abl.Sing		dhyānāt	dhyānāt	799	a tad ___ yayā bandha viparyayau	a tad dhyānāt yayā bandha viparyayau	dhyānam|dhyānena|dhyāne	3	mcq
38355	29553	3876	7	4	161564	nyas	VERB	Pres.Opt.3.Sing.NonPass		nyasyen	nyasyet	798	saṃmukho yantrayitvā āśu ___ marma ādi varjayan	saṃmukho yantrayitvā āśu nyasyen marma ādi varjayan	nyasyati|nyasyanti|nyasyate	3	mcq
43740	34941	4301	9	1	161564	nyas	VERB	Pres.Opt.3.Sing.NonPass		nyased	nyaset	798	___ ato 'nyathā hi āsām mūtra srāvī vraṇo bhavet	nyased ato 'nyathā hi āsām mūtra srāvī vraṇo bhavet	nyasyati|nyasyanti|nyasyate	3	mcq
46652	37855	4592	8	5	161564	nyas	VERB	Pres.Opt.3.Sing.NonPass		nyased	nyaset	798	baddhaṃ sarṣapa taila aktam ___ vā uttānam ātape	baddhaṃ sarṣapa taila aktam nyased vā uttānam ātape	nyasyati|nyasyanti|nyasyate	3	mcq
809	590568	9885	6	1	37121	martya	NOUN	Nom.Sing		martyaḥ	martyaḥ	797	___ pañcajano bhūspṛś puruṣaḥ pūruṣo naraḥ	martyaḥ pañcajano bhūspṛś puruṣaḥ pūruṣo naraḥ	martyānām|martyāḥ|martyeṣu	3	mcq
862	506081	7429	7	5	37121	martya	NOUN	Gen.Plur		martyānāṃ	martyānām	797	yama upamaḥ sa vijñeyo ___ mṛtyu rūpadhṛk	yama upamaḥ sa vijñeyo martyānāṃ mṛtyu rūpadhṛk	martyaḥ|martyāḥ|martyeṣu	3	mcq
20194	635993	11333	10	2	37121	martya	NOUN	Acc.Plur		martyāṁ	martyāṁ	797	amartyā ___ abhi naḥ sacadhvam āyur dhatta prataraṃ jīvase naḥ	amartyā martyāṁ abhi naḥ sacadhvam āyur dhatta prataraṃ jīvase naḥ	martyaḥ|martyānām|martyāḥ	3	mcq
10452	464478	7327	10	6	160400	upadiś	VERB	Pres.Opt.3.Sing.NonPass		upadiśet	upadiśet	796	tasmād dharmyam arthyaṃ ca asya ___ na adharmyam anarthyaṃ ca	tasmād dharmyam arthyaṃ ca asya upadiśet na adharmyam anarthyaṃ ca	upadiśyate|upadekṣyāmaḥ|upadiśanti	3	mcq
