rank	run	span	file	line	score	style	severity	type	finding	suggestion
343	gasuns2026-20-glava3-03	p050	02_gasuns-dhatu-PhD-text2.mdx	2464	2	tronsky-readings	major	unsupported_reading	В предложении 'Господин Бётлинк, отталкиваясь от Лассена [Lassen 1838], своего учителя, сетует на недостаточный объем («geringes Umfang») а также на содержание и жанр определенных отрывков, ибо они якобы не воссоздают правдоподобный образ народного духа и языка древних индусов («dem Geiste und der Sprache der alten Inder»). Чтобы исправить положение, Бётлинк собирает совершенно новую хрестоматию, отмечая, что в ней:' дана ссылка на '[Böhtlingk 1945; III]'. Это явно ошибочно: Бётлинк не мог публиковаться в 1945 году. Вероятно, имелось в виду издание 1845 года (Chrestomathie Sanskrit, 1845).	Заменить '[Böhtlingk 1945; III]' на '[Böhtlingk 1845; III]' и проверить год публикации хрестоматии Бётлинка.
344	gasuns2026-20-glava3-03	p019	02_gasuns-dhatu-PhD-text2.mdx	2402	2	zaliznyak-method	major	insufficient_evidence	Автор допускает сближение корней √pṛṣ и √pruṣ на основе семантического сходства без указания на исторические фонетические соответствия, что является грубой ошибкой в рамках метода Зализняка. В тексте: 'Значения корня √ pruṣ [Böhtlingk 1879, 4; 194] вполне схожи «a) spritzen, träufeln; b) bespritzen, benetzen», поэтому связь исключать не следует.' Отсутствует указание на регулярные соответствия между ṣ и ṣ (оба ṣ) или на возможное чередование гласных.	Заменить 'поэтому связь исключать не следует' на 'однако для установления этимологической связи необходимо показать регулярные фонетические переходы между ṛ и ṛ или между ṣ и ṣ, что в данном случае неочевидно; без дополнительных данных сближение остается гипотетическим'.
345	gasuns2026-21-glava3-04	p004	02_gasuns-dhatu-PhD-text2.mdx	2645	2	toporov-etym	major	missing_iast_on_first_mention	Корень √ *gṛ*, *jāgṛ* не указан в IAST; форма *jāgṛ* требует уточнения (долгая ṝ?).	Приведите в IAST: √ *gṝ* / *jāgṝ* (или *jāgṛ*). Укажите, что это корень 3-го класса.
346	gasuns2026-21-glava3-04	p007	02_gasuns-dhatu-PhD-text2.mdx	2651	2	tronsky-readings	major	missing_source	Строка Ригведы IX, 112, 1 приведена без указания на редакцию и транслитерацию.	Укажите издание и приведите транслитерацию в IAST.
347	gasuns2026-21-glava3-04	p013	02_gasuns-dhatu-PhD-text2.mdx	2663	2	tronsky-readings	major	missing_source	Цитата из Ригведы VIII, 48, 10 без указания транслитерации и издания.	Укажите издание и транслитерируйте по IAST.
348	gasuns2026-22-glava3-05	p045	02_gasuns-dhatu-PhD-text2.mdx	3130	2	lidova-commentary	major	missing_tradition_context	Обсуждение отсылочных корней Вербы и их отбрасывания дано без связи с традицией комментария. Не указано, почему эта процедура важна для пользователя справочником, который принадлежит к определенной школе.	Вставить: 'В традиции комментария отсылочные корни играют роль меток, но их избыточность порождает новые сущности, что противоречит принципу экономии, характерному для зрелых комментаторских систем.'
349	gasuns2026-22-glava3-05	p021	02_gasuns-dhatu-PhD-text2.mdx	3082	2	panini-traditional	major	missing_iast_on_first_mention	Термин 'полная ступень' (guṇa) введён без IAST и без отсылки к терминологии вьякараны. Стиль требует вводить ключевые термины в русской передаче и IAST при первом упоминании.	Заменить на: 'полная ступень (guṇa)' или 'гуна (guṇa)'.
350	gasuns2026-22-glava3-05	p081	02_gasuns-dhatu-PhD-text2.mdx	3202	2	panini-traditional	major	missing_iast_on_first_mention	Термины 'гуна', 'сампрасарана' и 'аниṭ/сeṭ/веṭ' введены в тексте без IAST и без атрибуции традиции. Стиль требует обязательного введения в IAST при первом упоминании ключевых терминов вьякараны.	Вписать IAST: 'ступень гуна (guṇa)', 'сампрасарана (saṃprasāraṇa)', 'анит (aniṭ), сет (seṭ), вет (veṭ)'.
351	gasuns2026-22-glava3-05	p016	02_gasuns-dhatu-PhD-text2.mdx	3072	2	panini-traditional	major	missing_sutra_reference	Говорится о EWA, PWK, Roots Уитни, но ни разу не упомянута сутра Панини, хотя обсуждается нумерация корней по грамматической традиции. Стиль требует ссылок на конкретные сутры, если речь идёт о панинеевской классификации.	Добавить ссылку: 'Дхатупатха Панини (P. 1.3.1 и сл.)...'.
352	gasuns2026-22-glava3-05	p085	02_gasuns-dhatu-PhD-text2.mdx	3210	2	zaliznyak-method	major	methodological_error	Утверждение 'оба корня по классификации Вербы относятся к подгруппе veṭ списка корней в saṃprasāraṇa' верно, но далее говорится, что по Зализняку они относятся к разным типам. Однако не показано, что это противоречие ведет к ошибке в классификации. Зализняковский метод требует разграничения типов на морфонологическом уровне, а Verba этого не делает, что и составляет проблему.	Следует явно сформулировать: 'По Зализняку, √*vas* «светиться» относится к Типу I, а √*vas* «одевать» — к Типу II, что требует разного распределения в классификации. Смешение их в одну группу у Вербы свидетельствует о недостаточной дифференциации морфонологических типов'.
353	gasuns2026-23-glava3-06	p030	02_gasuns-dhatu-PhD-text2.mdx	3280	2	elizarenkova-veda	major	anachronistic_sanskrit_period	В примере употребления корня √vas «светиться» приведена цитата из AHS (Аштанга-хридая-самхита) — медицинского текста классического санскрита. Это не ведийский материал и не соответствует профилю ведийской филологии.	Замените пример на ведийский (например, из Ригведы) или добавьте пояснение, что корень засвидетельствован и в классическом санскрите, но речь идёт о более позднем этапе.
354	gasuns2026-23-glava3-06	p052	02_gasuns-dhatu-PhD-text2.mdx	3324	2	lidova-commentary	major	weak_genre_framing	Утверждение, что конкорданс Пальсуле 'не справочник, а роман' из-за отсутствия указателей, смешивает жанры: критический анализ справочного аппарата не подкреплен ссылками на традицию комментирования. Не указано, какие именно комментаторские практики (например, перекрестные ссылки в 'Ньясе') могли бы служить образцом.	Переформулировать критику в терминах комментаторской традиции: 'в отличие от индийских комментариев, где перекрестные ссылки являются нормой (ср. 'Кашика-вритти'), в конкордансе Пальсуле они отсутствуют, что затрудняет его использование как инструмента для традиционного исследования корней'. Сослаться на конкретные примеры из санскритской традиции.
355	gasuns2026-23-glava3-06	p059	02_gasuns-dhatu-PhD-text2.mdx	3338	2	panini-traditional	major	missing_iast_on_first_mention	Термин 'дхатупатха' (Dhātupāṭha) употреблен без IAST при первом упоминании в p059 (ранее в p023 было 'дхатупатх' без IAST). Стиль требует латинской транслитерации при первом появлении.	При первом употреблении (в p023 или p059) добавить: 'дхатупатха (Dhātupāṭha)'.
356	gasuns2026-23-glava3-06	p025	02_gasuns-dhatu-PhD-text2.mdx	3270	2	toporov-etym	major	arbitrary_sound_change	Утверждается, что корни 1vas и 2vas из списка Вербы 'совершенно беззащитны и не продуктивны', но не объясняется, на основании каких критериев они различаются. Стиль Топорова требует разграничения омонимов через морфологию и семантические соответствия, а не апелляцию к отсутствию продуктивности.	Указать, что омонимичные корни vas (одевать) и vas (жить) относятся к разным санскритским глагольным классам (1-й класс и 3-й класс?) и имеют различные парадигмы. Привести конкретные отличия в спряжении.
357	gasuns2026-23-glava3-06	p053	02_gasuns-dhatu-PhD-text2.mdx	3326	2	tronsky-readings	major	missing_apparatus	Утверждение, что омонимы корней западных ученых Пальсуле ставит в конце списка, не подкреплено примерами и не обосновано систематически. Отсутствие ссылок на конкретные страницы или корни снижает доказательность.	Привести 2-3 конкретных примера омонимов (с указанием номеров корней и источников), иллюстрирующих порядок расположения, или указать, что это обобщение основано на выборочных наблюдениях.
358	gasuns2026-23-glava3-06	p063	02_gasuns-dhatu-PhD-text2.mdx	3346	2	tronsky-readings	major	unsupported_reading	Утверждение о связи корней √2heṣ и √hleṣ через PWG (7-1660 и 7-1676) не подтверждено цитатой или контекстом PWG. Не указано, являются ли эти ссылки перекрестными в PWG или только визуальным совпадением.	Привести точную цитату из PWG, показывающую перекрестную ссылку, или уточнить, что связь лишь предположительна на основе семантического сходства.
359	gasuns2026-23-glava3-06	p065	02_gasuns-dhatu-PhD-text2.mdx	3350	2	tronsky-readings	major	missing_source	Утверждение о корне № 1163 √4jṛ с отсылкой approach BR. не подкреплено указанием на том и страницу BR. Перечисление пяти значений BR. без ссылки на конкретный омоним делает проверку невозможной.	Указать точную страницу BR., где встречается значение 'approach', или, если такого значения нет, объяснить, что отсылка предположительна и основана на контексте.
360	gasuns2026-23-glava3-06	p066	02_gasuns-dhatu-PhD-text2.mdx	3352	2	tronsky-readings	major	missing_source	Утверждение о корне № 1190 √jhar, что Пальсуле дает только Wh., но не BR., хотя корень есть у Бётлинка, не подкреплено указанием на конкретный том BR. и не объяснено, почему это упущение существенно.	Указать точную страницу BR. для корня √jhar со значением 'herabfliessen' и объяснить, почему отсутствие этой ссылки затрудняет идентификацию корня.
361	gasuns2026-23-glava3-06	p074	02_gasuns-dhatu-PhD-text2.mdx	3368	2	tronsky-readings	major	missing_source	Утверждение о корне № 218 √*3ūh* со сноской 'carry related vah BR.' не содержит указания на том и страницу BR. (Böhtlingk) и не уточняет, какое именно значение имеется в виду.	Указать точную страницу BR. (например, Böhtlingk 1857: 98) и значение 'carry', или объяснить, что отсылка предположительна.
362	gasuns2026-23-glava3-06	p077	02_gasuns-dhatu-PhD-text2.mdx	3374	2	tronsky-readings	major	missing_apparatus	Утверждение о корнях √3ah и √4ah с идентичным значением 'say, speak' и отсылками к BR. и MW не сопровождается указанием страниц ни для BR. (155), ни для MW (124). Также не объяснено, почему наличие двух отдельных омонимов с одинаковым значением считается загадкой.	Указать точные страницы и тома для BR. (например, Böhtlingk 1857: 155) и MW (например, MW 124c), и обсудить возможные причины дублирования: разные источники или ошибки копирования.
363	gasuns2026-24-glava3-07	p004	02_gasuns-dhatu-PhD-text2.mdx	3384	2	toporov-etym	major	missing_iast_on_first_mention	Санскритские корни *aṇṭh* и *laḍ* даны только в латинице, но без указания, что это реконструкции; отсутствует звёздочка, что обязательно для реконструированных форм. Кроме того, они не сопровождаются IAST (но латиница уже транслитерация, однако стиль требует IAST для санскритских форм, при этом звёздочка обязательна).	Добавить звёздочку: *aṇṭh*, *laḍ*. Если формы засвидетельствованы, указать источник.
364	gasuns2026-24-glava3-07	p011	02_gasuns-dhatu-PhD-text2.mdx	3398	2	toporov-etym	major	arbitrary_sound_change	Утверждение, что *ṛ*, *ṝ*, *ḷ* на исходе корней заменяются на *ar*, не подкреплено морфологическим объяснением. В рамках стиля Топорова требуется указать регулярное соответствие и морфонологические условия.	Добавить пояснение: например, 'В системе записи PW корни с конечным *ṛ* (гуна) записываются как *ar* (ср. √kṛ → √kar) в соответствии с правилами санскритской морфонологии'.
365	gasuns2026-25-zakl-01	p010	02_gasuns-dhatu-PhD-text2.mdx	3432	2	toporov-etym	major	missing_source	Упоминание 'грамматической разметки крупного словаря тезаурусного типа' не содержит конкретных примеров корней или грамматических категорий.	Добавить: 'например, разметка для корня √as 'быть' должна включать индикатив, оптатив, перфект и т.д., с указанием засвидетельствованных форм в разных текстах'.
366	gasuns2026-26-art-morfonol-01	p056	Морфонологическая запись глагольных корней санскрита.mdx	114	2	lidova-commentary	major	missing_authority_chain	В сегменте говорится, что «морфонологическая запись Зализняка делает избыточной перечисление списками», но не указано, на какой авторитет опирается эта система (школа Панини, «Восьмикнижье»). Отсутствует цепочка авторитета: Панини — Зализняк — Гасунс. Это противоречит требованию стиля показывать «как текст, комментарий и школа образуют единую интеллектуальную систему».	Эксплицитно указать преемственность: метод Зализняка основан на панинийской традиции, которая является комментаторской по своей природе. Подчеркнуть, что отказ от списков в пользу морфонологической записи — это возвращение к принципу «корневой морфемы» как комментаторской единицы.
367	gasuns2026-26-art-morfonol-01	p018	Морфонологическая запись глагольных корней санскрита.mdx	38	2	toporov-etym	major	missing_iast_on_first_mention	В строке '№534 √1vas glühen, (auf)leuchten veṭ saṁprasāraṇa' корень дан как √1vas, а не в IAST; также не разделены aniṭ и seṭ пометами.	Заменить √1vas на IAST-транслитерацию, например, √vás (с ударением) с пометой seṭ/aniṭ согласно системе автора.
368	gasuns2026-26-art-morfonol-01	p049	Морфонологическая запись глагольных корней санскрита.mdx	100	2	toporov-etym	major	unsupported_sanskrit_etymology	Корни √1vas и √2vas названы 'беспомощными' без ссылки на источник; их морфонологическая запись не сопоставлена с регулярными соответствиями.	Снабдить каждую форму ссылкой на Werba 1997 или показать, почему цифровая маркировка не отвечает требованиям реконструкции.
369	gasuns2026-26-art-morfonol-01	p070	Морфонологическая запись глагольных корней санскрита.mdx	142	2	zaliznyak-method	major	missing_source	В сноске [^1] перечислены рецензии на работу Вербы [Friedman 2000; Gerow 1999; Gotō 2001; Schlerath 1998], однако эти позиции не включены в основной список литературы (p061–p069). Без их полных библиографических описаний читатель не может обратиться к первоисточникам, что нарушает требования к оформлению научных работ.	Добавить все четыре рецензии в список литературы с полными выходными данными. Убедиться, что все цитируемые работы присутствуют в итоговом списке.
370	gasuns2026-27-art-omonim-01	p046	О записи омонимии корней в словарях древнеиндийского языка.mdx	142	2	lidova-commentary	major	commentary_function_gap	При обсуждении различий между PWG и Уитни не различаются два подхода к комментированию: технический (фиксация формы) и аналитический (интерпретация традиции). В стиле Лидовой нужно показать, что расхождение в нумерации отражает не только лексикографическую неточность, но и разное понимание функции комментария — у Бётлинга комментарий еще сохраняет связь с живой традицией, а у Уитни становится строго научным (и поэтому 'сокращает' число омонимов).	Заменить или дополнить обсуждение 'избыточной нестыковки' (p045-046) анализом того, как Уитни, в отличие от Бётлинга, применяет 'технический' подход, отсекая все, что не подтверждено текстами, тогда как Бётлинг более 'аналитичен' и учитывает традицию грамматиков. Это превратит частную проблему в иллюстрацию смены комментаторской парадигмы.
371	gasuns2026-27-art-omonim-01	p029	О записи омонимии корней в словарях древнеиндийского языка.mdx	108	2	panini-traditional	major	missing_iast_on_first_mention	Первое упоминание корня DĀ 1 даётся только латиницей, без IAST и деванагари. Стиль требует указывать IAST при первом появлении санскритского термина.	Записать как √dā (DĀ 1) в IAST, с деванагари при необходимости.
372	gasuns2026-27-art-omonim-01	p023	О записи омонимии корней в словарях древнеиндийского языка.mdx	96	2	tronsky-readings	major	missing_source	Фраза «сбросить 'с парохода современности' бессмертную брошюру У. Уитни» содержит публицистическую метафору, недопустимую в стиле Тронских чтений. Отсутствует указание на то, что это цитата или отсылка; не приведён источник метафоры.	Заменить на: «В отличие от подхода Уитни, Х. Верба предлагает принципиально иное распределение материала, однако, как будет показано, его система приводит к новым затруднениям». Или, если это аллюзия, дать сноску с источником (например, «выражение В. Маяковского»).
373	gasuns2026-27-art-omonim-01	p025	О записи омонимии корней в словарях древнеиндийского языка.mdx	100	2	tronsky-readings	major	unsupported_reading	Утверждение «каждый автор исходит из предпосылки, что никакой таксономии, традиции или здравого смысла до него не существовало» не подтверждено примерами или ссылками. Это обобщение, не основанное на анализе конкретных предисловий или методологических заявлений.	Подкрепить примерами из предисловий к словарям, где авторы объясняют причины изменения нумерации. Например: «Так, в предисловии к PWG (с. X) Бётлингк указывает, что...».
374	gasuns2026-27-art-omonim-01	p027	О записи омонимии корней в словарях древнеиндийского языка.mdx	104	2	tronsky-readings	major	missing_apparatus	Утверждение «зря никто из позднейших списков, кроме частично Пальсуле, не посчитал нужным указать какой корень с каким именно омонимом старых изданий предположительно связан» требует перекрестных ссылок на конкретные издания с примерами. В текущем виде это голословное утверждение.	Добавить минимум два-три конкретных случая с указанием страниц: например, «в словаре Эдгрена (с. 12) корень √dā...».
375	gasuns2026-27-art-omonim-01	p062	О записи омонимии корней в словарях древнеиндийского языка.mdx	174	2	zaliznyak-method	major	logical_consistency	Утверждение, что '6dā reinigen (Dhā.)' в EWA является сомнительным корнем, засвидетельствованным только в грамматической литературе, не подкреплено ссылкой на соответствующее место в EWA. Кроме того, не объяснено, почему этот корень, несмотря на пометку (Dhā.), включён в нумерацию, и как это соотносится с методологией Уитни.	Приведите точную цитату из EWA I, стр. 718, где обсуждается статус этого корня, и поясните, что помета (Dhā.) означает 'только в dhātupāṭha', то есть в грамматической традиции, а не в реальном употреблении. Это существенно для оценки достоверности списка.
376	gasuns2026-27-art-omonim-01	p068	О записи омонимии корней в словарях древнеиндийского языка.mdx	190	2	zaliznyak-method	major	missing_source	Упоминается корень '№401 \*gandh' у Вербы, который якобы следовало бы назвать '1\*gandh', так как есть отсылка к омониму во 2-м томе. Однако не указано, где именно в VIA (страница, номер) находится этот корень и какова форма отсылки. Без этого утверждение невозможно проверить.	Добавьте точную библиографическую ссылку: например, 'Werba 1997: I, 652, №401, где корень gandh дан без номера, а в сноске указано „см. том II“'. Приведите также вариант, который следовало бы дать (1gandh), для наглядности.
377	gasuns2026-28-art-vargi-01	p003	Распределение рядов согласных.mdx	8	2	panini-traditional	major	missing_sutra_reference	Термин «варга» используется без отсылки к панинеевской классификации согласных. В тексте не указано, что выделение пяти рядов (кантхья, талавья, мурдханья, дантья, оштхья) восходит к системе сутр Панини (например, śivā-sūtra или varga-пратьяāhāra). Это нарушает требование стиля ссылаться на сутры с номером и толкованием.	Добавить ссылку на śivā-sūtra, например: «Пять варг (кантхья, талавья, мурдханья, дантья, оштхья) соответствуют последовательности согласных в śivā-sūtra 1–5 (P. 1.1.1–1.1.5). Классификация восходит к Aṣṭādhyāyī, где пратьяхара = ‘ka-, ca-, ṭa-, ta-, pa-var ga’ выделяется для грамматических операций.»
378	gasuns2026-28-art-vargi-01	p017	Распределение рядов согласных.mdx	36	2	panini-traditional	major	mistranslated_native_term	В описании таблицы 2 термины «гуттуральные», «палатальные», «церебральные», «дентальные», «лабиальные» являются фонетическими эквивалентами, но не даны санскритские названия варг. Стиль требует вводить туземный термин (с IAST) и затем соотносить с европейским, а не заменять его безоговорочно. Например, «кантхья (kāṇṭhya)» не равно «гуттуральные» без комментария.	Переписать заголовки таблицы с указанием обоих терминов: «кантхья (kāṇṭhya, гуттуральные)», «талавья (tālavya, палатальные)» и т.д. В тексте перед таблицей пояснить: «Пять варг в системе Панини: кантхья (kāṇṭhya, ряд k-kh-g-gh-ṅ), талавья (tālavya, c-ch-j-jh-ñ) и т.д. Далее для сокращения используются европейские соответствия.»
379	gasuns2026-28-art-vargi-01	p021	Распределение рядов согласных.mdx	44	2	tronsky-readings	major	missing_source	Аналогичная проблема: утверждение «остальные четыре ряда представлены сравнительно одинаково мало» не подтверждается данными. В классическом срезе дентальные составляют 46,82% – значительно больше, чем любой другой ряд. Ошибка проистекает из той же причины (неверное толкование p-значений).	Заменить на: «По данным 2014 г., между эпическим и классическим срезами статистически значимые различия зафиксированы для всех рядов, кроме лабиальных и церебральных (p>0,05). Доли 2026 г. показывают, что дентальные остаются преобладающими (46,8%), а гуттуральные растут (с 11,7% до 13,7%).»
380	gasuns2026-01-vvedenie-01	p005	02_gasuns-dhatu-PhD-text2.mdx	119	1	elizarenkova-veda	minor	missing_iast_on_first_mention	Аббревиатура 'ДЯ' (древнеиндийский язык) используется без расшифровки и без IAST для термина 'древнеиндийский'. Хотя это не строгий термин, в контексте стиля 'Елизаренкова-веда' рекомендуется при первом упоминании давать полное название с транслитерацией.	Расшифровать ДЯ при первом упоминании: 'древнеиндийский язык (ДЯ)'.
381	gasuns2026-01-vvedenie-01	p039	02_gasuns-dhatu-PhD-text2.mdx	187	1	elizarenkova-veda	minor	missing_source	Сравнение с арабским языком (13% использования инвентаря) дано без ссылки на источник.	Указать источник данных по арабскому языку, например: '[Wehr 1985]'.
382	gasuns2026-01-vvedenie-01	p051	02_gasuns-dhatu-PhD-text2.mdx	211	1	panini-traditional	minor	mistranslated_native_term	Выражение «двум кардинально противополжным школам, индийский и европейской» содержит грамматическую ошибку (опечатка) и смешивает школы без терминологического различения.	Исправить опечатку: «…противоположным школам, индийской и европейской». Также уточнить: «…согласно двум подходам: традиции панинеевской вьякараны и западной индоевропеистике».
383	gasuns2026-01-vvedenie-01	p053	02_gasuns-dhatu-PhD-text2.mdx	215	1	panini-traditional	minor	missing_sutra_reference	Упоминание «сводимости всякой словоформы к глагольному корню» соотносится с панинеевской концепцией, но не дана ссылка ни на одну сутру или комментарий.	Добавить ссылку, например: «…сводимости всякой словоформы к глагольному корню (ср. идею Панини о dhātu как основе словообразования, Aṣṭādhyāyī 1.3.1)».
384	gasuns2026-01-vvedenie-01	p064	02_gasuns-dhatu-PhD-text2.mdx	237	1	panini-traditional	minor	missing_sutra_reference	Термин «дхатупатх» (Dhātupāṭha) упомянут без номера списка или атрибуции. Стиль требует ссылки на стандартное издание.	Уточнить: «…в случае Dhātupāṭha (список корней, приписываемый Панини, издание Бёльтинка 1840 и др.)».
385	gasuns2026-01-vvedenie-01	p004	02_gasuns-dhatu-PhD-text2.mdx	117	1	tronsky-readings	minor	missing_apparatus	Подстрочные примечания [^edc5a], [^edc5b] не раскрыты в тексте. В аппарате должны быть сноски с разъяснением терминов или указанием на источники, иначе их присутствие избыточно.	Либо удалить маркеры сносок, либо дополнить их содержательными примечаниями (например, что понимается под термином «корнеслов» и на какие работы делается отсылка).
386	gasuns2026-01-vvedenie-01	p027	02_gasuns-dhatu-PhD-text2.mdx	163	1	tronsky-readings	minor	weak_parallel	Список из пяти словарей (Palsule, PWG, Whitney, EWA, VIA I) приведён без раскрытия этих аббревиатур и без указания, почему выбраны именно эти источники. Для стиля «Tronsky-Readings» необходима краткая характеристика каждого и обоснование выбора.	Раскрыть аббревиатуры в скобках при первом упоминании (например, «Palsule — G.B. Palsule, A Concordance of Sanskrit Roots ...») и кратко пояснить, каков статус каждого источника.
387	gasuns2026-01-vvedenie-01	p050	02_gasuns-dhatu-PhD-text2.mdx	209	1	tronsky-readings	minor	missing_alternative_interpretation	Фраза «как говорил еще Дж. Лайонз» приводится без точной цитаты и без указания работы. Кроме того, не обсуждается, насколько адекватно это высказывание отражает реальную историю компаративистики. Стиль требует сопоставления разных взглядов.	Привести точную цитату из работы Лайонза и указать источник. Затем, при необходимости, добавить замечание о том, что этот взгляд не единственный (например, ср. позицию Дж. Эллиса или Р. Анттилы).
388	gasuns2026-01-vvedenie-01	p040	02_gasuns-dhatu-PhD-text2.mdx	189	1	zaliznyak-method	minor	missing_source	Упомянуты конференции (Рериховские чтения, Зографские чтения и др.), но не указано, были ли опубликованы тезисы или доклады. Для стиля Зализняка важна проверяемость апробации.	Указать, есть ли публикации по материалам этих конференций, или хотя бы отметить, что доклады были устными. Если публикаций нет, это следует оговорить.
389	gasuns2026-01-vvedenie-01	p063	02_gasuns-dhatu-PhD-text2.mdx	235	1	zaliznyak-method	minor	missing_source	Ссылка на Демьянкова 1994 дана без указания страницы. В строгом стиле Зализняка требуется точная отсылка, особенно для цитаты.	Добавить номер страницы после [Демьянков 1994] или уточнить, что это парафраз, а не прямая цитата.
390	gasuns2026-02-vvedenie-02	p042	02_gasuns-dhatu-PhD-text2.mdx	319	1	panini-traditional	minor	missing_iast_on_first_mention	«Приложение к грамматике Панини» не сопровождено термином IAST. Стиль требует ввод специального понятия с транслитерацией.	Добавить: «…как приложение к грамматике Панини (Aṣṭādhyāyī) — список корней (dhātupāṭha)».
391	gasuns2026-02-vvedenie-02	p019	02_gasuns-dhatu-PhD-text2.mdx	273	1	tronsky-readings	minor	unsupported_reading	Слово 'базириующимися' является опечаткой; правильно: 'базирующимися'.	Исправить: 'базирующимися'.
392	gasuns2026-02-vvedenie-02	p020	02_gasuns-dhatu-PhD-text2.mdx	275	1	tronsky-readings	minor	missing_source	Упоминание формы bharati как примера пересмотра морфемного членения не подкреплено конкретным указанием, кто и как изменил деление на морфемы, и не приведён источник, обсуждающий эту форму. Согласно стилю, пример должен быть разобран с опорой на литературу.	Добавить ссылку на конкретную работу, где обсуждается новое членение, или уточнить: '...глагол этот встречается еще у Боппа и обсуждался в десятках работ (напр., [X, Y]), однако в последние 70 лет его стали делить на морфемы иначе (см. [Z]).'
393	gasuns2026-02-vvedenie-02	p028	02_gasuns-dhatu-PhD-text2.mdx	291	1	tronsky-readings	minor	weak_parallel	Ссылка на авторитетных приверженцев дана списком в скобках без пояснения их вклада. Стиль предполагает краткое указание, как именно каждый из них использует каталог морфем.	Добавить краткую характеристику: '...авторитетные приверженцы (ср. каталог корней у Bucknell 1994, классификацию Aklujkar 1997, работы Werba 1997, 2008 и др.).'
394	gasuns2026-02-vvedenie-02	p010	02_gasuns-dhatu-PhD-text2.mdx	255	1	zaliznyak-method	minor	stylistic_inconsistency	Фраза «не удивительно, что вопрос о полезности исследования именно санскритских корней поднимался не один раз» носит разговорный оттенок. Метод Зализняка тяготеет к нейтральной научной лексике.	Переформулировать: «Вопрос о целесообразности исследования санскритских корней неоднократно поднимался в лингвистической литературе».
395	gasuns2026-02-vvedenie-02	p049	02_gasuns-dhatu-PhD-text2.mdx	333	1	zaliznyak-method	minor	spelling_error	Опечатка: «засвидетельсвованность» вместо «засвидетельствованность».	Исправить опечатку.
396	gasuns2026-02-vvedenie-02	p056	02_gasuns-dhatu-PhD-text2.mdx	347	1	zaliznyak-method	minor	terminology_inconsistency	Термин «детирминатив» является опечаткой: правильно «детерминатив».	Исправить на «детерминатив».
397	gasuns2026-04-obzor-01	p063	02_gasuns-dhatu-PhD-text2.mdx	487	1	elizarenkova-veda	minor	missing_source	Цитата из Aṣṭāṅgahṛdayasaṃhitā (XIV.1) приведена с IAST-списком, но без указания контекста и без оговорки, что это поздний текст (не ведийский). Стиль не требует источника, но предупреждает: «не приписывать ведийскому тексту классический материал». Здесь смешение эпох.	Добавить оговорку: «(поздний медицинский трактат, не ведийский)» или перенести обсуждение в раздел классического санскрита.
398	gasuns2026-04-obzor-01	p007	02_gasuns-dhatu-PhD-text2.mdx	375	1	lidova-commentary	minor	commentary_function_gap	Сегмент упоминает ограничение обзора печатными трудами, но не поясняет, как это ограничение влияет на понимание комментаторской традиции. В стиле Лидовой важно объяснить, что отказ от рукописей и конкретных текстов может сузить представление о бытовании комментария.	Добавьте: «Это ограничение неизбежно, однако оно означает, что из поля зрения выпадают те уровни традиции, которые передавались устно или сохранились только в маргиналиях рукописей». Такое замечание подчеркнет аналитический подход.
